2015-12-07 16:45:57,133 [main ] INFO  Constant - Copying defaults from /home/stephen/src/bdd-security/zap/./xml/config.xml to /home/stephen/src/bdd-security/zap/tmp/config.xml
2015-12-07 16:45:58,577 [ZAP-daemon] INFO  ExtensionLoader - Initializing Show hidden fields and enable disabled fields
2015-12-07 16:45:58,577 [ZAP-daemon] INFO  ExtensionLoader - Initializing Search messages for strings and regular expressions 
2015-12-07 16:45:58,578 [ZAP-daemon] INFO  ExtensionLoader - Initializing Encode/Decode/Hash...
2015-12-07 16:45:58,578 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to intercept and modify requests and responses
2015-12-07 16:45:58,578 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive scanner
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Script passive scan rules
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Application Error Disclosure
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Incomplete or No Cache-control and Pragma HTTP Header Set
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Content-Type Header Missing
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie No HttpOnly Flag
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cookie Without Secure Flag
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Cross-Domain JavaScript Source File Inclusion
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Web Browser XSS Protection Not Enabled
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Secure Pages Include Mixed Content
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Password Autocomplete in Browser
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Private IP Disclosure
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: Session ID in URL Rewrite
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Content-Type-Options Header Missing
2015-12-07 16:45:58,599 [ZAP-daemon] INFO  ExtensionPassiveScan - loaded passive scan rule: X-Frame-Options Header Not Set
2015-12-07 16:45:58,605 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to view and manage alerts
2015-12-07 16:45:58,605 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:45:58,627 [ZAP-daemon] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Script Active Scan Rules
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:45:58,628 [ZAP-daemon] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:45:58,629 [ZAP-daemon] INFO  PluginFactory - loaded plugin Script Active Scan Rules
2015-12-07 16:45:58,631 [ZAP-daemon] INFO  ExtensionLoader - Initializing Spider used for automatically finding URIs on a site
2015-12-07 16:45:58,633 [ZAP-daemon] INFO  ExtensionLoader - Initializing A set of common popup menus for miscellaneous tasks
2015-12-07 16:45:58,634 [ZAP-daemon] INFO  ExtensionLoader - Initializing Forced browsing of files and directories using code from the OWASP DirBuster tool
2015-12-07 16:45:58,634 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionManualRequest
2015-12-07 16:45:58,634 [ZAP-daemon] INFO  ExtensionLoader - Initializing Compares 2 sessions and generates an HTML file showing the differences
2015-12-07 16:45:58,634 [ZAP-daemon] INFO  ExtensionLoader - Initializing Invoke external applications passing context related information such as URLs and parameters
2015-12-07 16:45:58,634 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles anti cross site request forgery (CSRF) tokens
2015-12-07 16:45:58,635 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionAuthentication
2015-12-07 16:45:58,889 [ZAP-daemon] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication]
2015-12-07 16:45:58,890 [ZAP-daemon] INFO  ExtensionLoader - Initializing Creates a dynamic SSL certificate to allow SSL communications to be intercepted without warnings being generated by the browser
2015-12-07 16:45:58,890 [ZAP-daemon] INFO  ExtensionLoader - Initializing Logs errors to the Output tab in development mode only
2015-12-07 16:45:58,890 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionUserManagement
2015-12-07 16:45:58,890 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2015-12-07 16:45:58,890 [ZAP-daemon] INFO  ExtensionLoader - Initializing Script integration
2015-12-07 16:45:58,895 [ZAP-daemon] INFO  ExtensionLoader - Initializing Scripting console, supports all JSR 223 scripting languages
2015-12-07 16:45:58,895 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionForcedUser
2015-12-07 16:45:58,895 [ZAP-daemon] INFO  ExtensionLoader - Initializing Extension handling HTTP sessions
2015-12-07 16:45:58,896 [ZAP-daemon] INFO  ExtensionLoader - Initializing Zest is a specialized scripting language from Mozilla specifically designed to be used in security tools
2015-12-07 16:45:58,992 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionDiff
2015-12-07 16:45:58,992 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionRequestPostTableView
2015-12-07 16:45:58,992 [ZAP-daemon] INFO  ExtensionLoader - Initializing Simple browser configuration
2015-12-07 16:45:58,992 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSessionManagement
2015-12-07 16:45:59,038 [ZAP-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, Http Authentication Session Management]
2015-12-07 16:45:59,038 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelRequestFormTableView
2015-12-07 16:45:59,038 [ZAP-daemon] INFO  ExtensionLoader - Initializing Capture messages from WebSockets with the ability to set breakpoints.
2015-12-07 16:45:59,040 [ZAP-daemon] INFO  ExtensionLoader - Initializing Summarise and analyse FORM and URL parameters as well as cookies
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionAuthorization
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing AJAX Spider, uses Crawljax
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing Handles adding Global Excluded URLs
2015-12-07 16:45:59,041 [ZAP-daemon] WARN  ExtensionGlobalExcludeURL - GlobalExcludeURL.optionsLoaded()
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds menu item to refresh the Sites tree
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing OWASP ZAP User Guide
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionReport
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows you to configure which extensions are loaded when ZAP starts 
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelComponentonentAll
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelHexView
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelImageView
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelLargeRequestView
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelLargeResponseView
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelRequestQueryCookieTableView
2015-12-07 16:45:59,041 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionHttpPanelSyntaxHighlightTextView
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing Translations of the core language files
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSaveRawHttpMessage
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing The Online menu links
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing The ZAP Getting Started Guide
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows to fuzz WebSocket messages.
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides WebDrivers to control several browsers using Selenium and includes HtmlUnit browser.
2015-12-07 16:45:59,042 [ZAP-daemon] INFO  ExtensionLoader - Initializing Provides the foundation for concrete message types (for example, HTTP, WebSockets) expose fuzzer implementations.
2015-12-07 16:45:59,043 [ZAP-daemon] INFO  ExtensionLoader - Initializing Allows to fuzz HTTP messages.
2015-12-07 16:45:59,043 [ZAP-daemon] INFO  ExtensionLoader - Initializing Quick Start panel 
2015-12-07 16:45:59,043 [ZAP-daemon] INFO  ExtensionLoader - Initializing Tips and Tricks
2015-12-07 16:45:59,043 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules
2015-12-07 16:45:59,044 [Thread-5] INFO  ExtensionDynSSL - Creating new root CA certificate
2015-12-07 16:45:59,101 [ZAP-daemon] INFO  DaemonBootstrap - ZAP is now listening on 127.0.0.1:46164
2015-12-07 16:45:59,752 [Thread-5] INFO  ExtensionDynSSL - New root CA certificate created
2015-12-07 16:46:00,158 [ZAP-ProxyThread-4] INFO  ExtensionHttpSessions - Added new session token for site 'localhost:9090': JSESSIONID
2015-12-07 16:46:00,159 [ZAP-ProxyThread-4] INFO  HttpSessionsSite - Created a new session as no match was found: HttpSession [name=Session 0, active=false, tokenValues='']
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:46:00,825 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:46:00,826 [ZAP-ProxyThread-20] INFO  PluginFactory - loaded plugin Script Active Scan Rules
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:46:00,845 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:46:00,846 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:46:00,846 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:46:00,846 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:46:00,846 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:46:00,846 [ZAP-ProxyThread-23] INFO  PluginFactory - loaded plugin Script Active Scan Rules
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:46:00,851 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:46:00,852 [ZAP-ProxyThread-24] INFO  PluginFactory - loaded plugin Script Active Scan Rules
2015-12-07 16:46:00,856 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:46:00,856 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:46:00,856 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:46:00,856 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:46:00,856 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:46:00,856 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:46:00,857 [ZAP-ProxyThread-25] INFO  PluginFactory - loaded plugin Script Active Scan Rules
2015-12-07 16:46:00,864 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Path Traversal
2015-12-07 16:46:00,864 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Remote File Inclusion
2015-12-07 16:46:00,864 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Server Side Include
2015-12-07 16:46:00,864 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Cross Site Scripting (Reflected)
2015-12-07 16:46:00,864 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent)
2015-12-07 16:46:00,864 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin SQL Injection
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Server Side Code Injection
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Remote OS Command Injection
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Directory Browsing
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin External Redirect
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Buffer Overflow
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Format String Error
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin CRLF Injection
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Parameter Tampering
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Prime
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Cross Site Scripting (Persistent) - Spider
2015-12-07 16:46:00,865 [ZAP-ProxyThread-26] INFO  PluginFactory - loaded plugin Script Active Scan Rules
